customer_id,customer_size,annual_revenue,industry,c_level_engagement,open_deals,customer_sign_up_date,amount_ARR_cloud,amount_ARR_on_prem,feature_1_usage,feature_2_usage,feature_3_usage,next_renewal_date,last_qbr_date,amount_ARR_total,customer_age,days_between_renewal_and_qbr,churned
563,1225,505008.6,Healthcare,medium,0,2020-05-12,150656.39,14234.91,medium,medium,medium,2023-05-12,2021-08-06,164891.30000000002,67,644,1
564,942,1151954.33,Retail,medium,0,2014-03-06,312543.51,7474.09,high,high,high,2017-03-06,2015-11-25,320017.60000000003,142,467,0
565,1708,764329.01,Technology,medium,1,2012-02-14,214363.46,7149.17,high,high,high,2015-02-14,2012-04-17,221512.63,168,1033,0
566,1609,685188.78,Healthcare,medium,0,2017-09-26,107588.85,5948.86,high,low,low,2020-09-26,2018-09-18,113537.71,99,739,1
567,1296,1134996.14,Technology,medium,0,2019-04-15,275835.06,14217.95,medium,high,low,2022-04-15,2020-01-13,290053.01,80,823,0
568,1407,1200732.67,Education,low,0,2021-11-08,235507.21,7852.27,low,high,low,2024-11-08,2024-02-28,243359.47999999998,49,254,1
569,1515,1227709.01,Energy,medium,0,2010-12-01,145085.46,8474.83,low,high,low,2013-12-01,2011-10-18,153560.28999999998,182,775,1
570,1416,655417.06,Energy,medium,0,2011-08-10,175832.08,7719.47,high,high,low,2014-08-10,2014-05-19,183551.55,174,83,0
571,1948,824504.21,Healthcare,low,0,2022-11-22,92079.6,6742.32,high,high,high,2025-11-22,2024-01-25,98821.92000000001,36,667,1
572,1812,746117.86,Energy,medium,0,2014-08-04,156975.99,3771.38,high,high,high,2017-08-04,2016-08-01,160747.37,137,368,1
573,1857,1225164.49,Retail,medium,1,2012-07-06,93401.08,7696.42,low,high,low,2015-07-06,2015-03-09,101097.5,163,119,1
574,1428,1549502.25,Manufacturing,medium,0,2017-07-17,553923.28,11800.81,medium,high,medium,2020-07-17,2017-08-31,565724.0900000001,102,1051,0
575,1567,1321845.36,Energy,high,1,2013-06-10,241256.12,8522.17,high,high,medium,2016-06-10,2013-08-13,249778.29,151,1032,0
576,1699,787184.5,Healthcare,medium,1,2019-07-29,267259.03,7947.14,medium,high,low,2022-07-29,2021-07-07,275206.17000000004,77,387,0
577,1374,973675.08,Education,medium,1,2015-01-06,83864.4,12406.73,high,high,low,2018-01-06,2015-12-14,96271.12999999999,132,754,1
578,1319,1154855.07,Energy,medium,0,2016-10-25,308332.61,6682.18,high,high,high,2019-10-25,2019-01-16,315014.79,110,282,0
579,1552,1413591.05,Energy,medium,0,2015-05-15,112317.09,11044.72,high,high,high,2018-05-15,2017-11-24,123361.81,128,172,0
580,1680,1011055.33,Food and Beverage,medium,0,2016-05-24,310955.47,10330.43,medium,high,high,2019-05-24,2018-08-06,321285.89999999997,115,291,0
581,1581,1163768.47,Food and Beverage,low,0,2012-05-24,205646.74,10726.41,high,high,medium,2015-05-24,2014-05-08,216373.15,164,381,0
582,1737,747801.76,Energy,medium,0,2021-10-28,315281.23,9599.95,medium,high,high,2024-10-28,2024-03-21,324881.18,49,221,0
583,1509,1049316.8,Technology,medium,0,2019-09-27,320693.44,6255.88,medium,high,high,2022-09-27,2019-10-02,326949.32,75,1091,1
584,1645,876796.35,Healthcare,medium,0,2012-06-07,177656.81,8284.39,medium,high,high,2015-06-07,2013-12-11,185941.2,164,543,0
585,1599,655246.83,Finance,low,0,2014-12-29,232710.8,8878.78,high,high,high,2017-12-29,2016-09-15,241589.58,133,470,1
586,1631,1085182.4,Education,low,0,2017-12-25,85715.09,11588.41,medium,high,high,2020-12-25,2018-10-09,97303.5,96,808,0
587,1937,966336.53,Finance,medium,0,2016-01-07,323813.38,6175.23,low,low,low,2019-01-07,2018-10-10,329988.61,120,89,0
588,1811,742679.25,Retail,medium,0,2020-11-05,320863.68,5515.84,high,medium,low,2023-11-05,2021-09-03,326379.52,61,793,0
589,1876,603570.16,Manufacturing,low,0,2017-02-21,180930.63,6712.72,medium,high,high,2020-02-21,2018-05-18,187643.35,106,644,1
590,1293,1279928.33,Retail,high,0,2011-11-09,235307.48,7012.9,high,high,medium,2014-11-09,2014-05-27,242320.38,171,166,0
591,1369,914218.11,Technology,medium,1,2016-10-14,68467.93,5105.91,medium,low,high,2019-10-14,2019-10-03,73573.84,111,11,1
592,1489,975343.02,Technology,medium,0,2010-11-19,85826.51,10090.74,medium,medium,high,2013-11-19,2012-08-16,95917.25,183,460,1
593,1232,854121.0,Finance,low,1,2017-03-01,151894.07,7795.63,high,low,low,2020-03-01,2017-12-01,159689.7,106,821,1
594,1627,1017176.64,Healthcare,medium,0,2012-04-18,91510.62,8987.74,high,high,medium,2015-04-18,2014-01-14,100498.36,165,459,1
595,1498,1139029.08,Retail,high,0,2011-09-08,142030.51,9396.18,high,high,high,2014-09-08,2013-10-31,151426.69,173,312,1
596,1828,1107822.44,Healthcare,high,1,2021-05-04,296782.83,12689.85,medium,high,low,2024-05-04,2023-01-09,309472.68,55,481,0
597,953,1086265.52,Manufacturing,low,0,2010-07-27,126370.82,10722.57,high,high,high,2013-07-27,2012-07-17,137093.39,186,375,1
598,1263,942527.02,Retail,low,1,2014-12-16,128836.09,8551.96,medium,high,low,2017-12-16,2016-08-24,137388.05,133,479,1
599,1685,1262718.23,Manufacturing,low,1,2018-06-13,73053.17,11244.21,high,high,high,2021-06-13,2020-12-31,84297.38,90,164,1
600,1439,895367.34,Government,medium,0,2019-05-31,84126.83,7975.61,low,high,high,2022-05-31,2019-12-05,92102.44,79,908,1
601,1315,1010984.45,Education,medium,0,2021-06-08,298806.62,12063.06,low,high,high,2024-06-08,2022-02-24,310869.68,54,835,0
602,1871,981737.01,Technology,high,1,2021-07-01,300135.07,5204.44,high,low,medium,2024-07-01,2024-04-19,305339.51,53,73,0
603,1538,1060741.87,Manufacturing,low,0,2014-11-25,648344.28,8534.13,high,high,low,2017-11-25,2016-06-15,656878.41,134,528,0
604,1404,1334188.3,Energy,medium,1,2020-09-28,63351.95,10045.13,medium,high,high,2023-09-28,2023-08-31,73397.08,63,28,1
605,1764,742178.86,Finance,medium,0,2015-06-24,100768.11,9863.13,high,low,low,2018-06-24,2017-10-12,110631.24,127,255,1
606,1382,725159.43,Food and Beverage,medium,0,2016-04-26,359512.3,9710.07,medium,high,low,2019-04-26,2016-11-08,369222.37,116,899,0
607,1365,1489344.92,Manufacturing,high,0,2010-05-21,205494.87,6619.87,medium,high,high,2013-05-21,2010-08-16,212114.74,189,1009,0
608,1456,1008694.27,Retail,low,0,2022-09-16,42366.95,11447.52,high,high,high,2025-09-16,2022-12-12,53814.47,39,1009,1
609,1418,876520.59,Technology,low,0,2017-12-26,70149.3,7355.95,high,high,medium,2020-12-26,2020-10-02,77505.25,96,85,1
610,1503,974248.08,Energy,low,0,2015-09-25,124066.44,9625.5,medium,medium,low,2018-09-25,2016-07-22,133691.94,124,795,1
611,1460,1539340.07,Energy,medium,0,2021-04-13,90457.75,8982.78,high,high,low,2024-04-13,2022-04-28,99440.53,56,716,1
612,1794,995805.53,Finance,medium,0,2010-03-01,119456.97,8613.62,high,high,medium,2013-03-01,2010-05-26,128070.59,191,1010,0
613,1763,648616.18,Retail,medium,0,2010-03-15,98319.57,4560.4,medium,high,high,2013-03-15,2011-07-06,102879.97,191,618,0
614,1243,1033515.23,Education,medium,0,2012-02-21,145502.63,10815.5,high,medium,high,2015-02-21,2015-02-06,156318.13,167,15,1
615,1392,746954.9,Finance,low,1,2018-08-10,149857.71,8958.47,high,low,high,2021-08-10,2020-04-08,158816.18,89,489,1
616,1449,1167924.15,Education,medium,0,2020-08-06,227484.54,11378.14,high,low,high,2023-08-06,2023-05-02,238862.68,64,96,0
617,1980,1061720.73,Technology,medium,0,2011-04-13,264227.72,7786.4,high,high,high,2014-04-13,2011-11-21,272014.12,178,874,0
618,901,854861.99,Healthcare,medium,0,2014-12-19,180364.54,5365.42,high,high,low,2017-12-19,2017-01-23,185729.96000000002,133,330,0
619,1246,1104965.33,Education,medium,0,2019-02-08,87860.4,8348.63,high,high,high,2022-02-08,2021-06-25,96209.03,82,228,0
620,1904,1199492.86,Energy,medium,0,2019-05-08,183495.92,8216.65,high,high,high,2022-05-08,2021-04-14,191712.57,80,389,0
621,1302,1145527.51,Education,medium,0,2021-09-13,233600.38,7887.19,low,high,high,2024-09-13,2024-07-05,241487.57,51,70,0
622,1449,708949.45,Technology,low,0,2018-12-04,109945.69,12341.09,medium,high,high,2021-12-04,2019-08-27,122286.78,85,830,1
623,1345,1050047.69,Technology,low,0,2016-03-31,94058.28,5870.45,medium,high,high,2019-03-31,2016-05-04,99928.73,117,1061,1
624,1334,1343184.6,Education,medium,1,2018-07-24,147646.73,12643.15,high,high,low,2021-07-24,2020-01-02,160289.88,89,569,1
625,1587,753118.29,Manufacturing,medium,0,2014-09-29,160614.81,5875.86,medium,low,high,2017-09-29,2015-06-19,166490.66999999998,136,833,0
626,1927,987452.97,Healthcare,medium,0,2017-05-29,608178.89,8882.03,high,high,high,2020-05-29,2018-11-02,617060.92,103,574,0
627,1354,605806.47,Healthcare,high,0,2018-12-13,108918.32,7354.24,medium,high,low,2021-12-13,2020-10-09,116272.56000000001,84,430,1
628,1749,985504.56,Healthcare,medium,0,2021-03-30,80604.22,9913.67,high,high,high,2024-03-30,2024-03-06,90517.89,56,24,1
629,1962,1082757.11,Manufacturing,medium,0,2017-11-08,265374.92,6170.29,high,high,low,2020-11-08,2020-07-27,271545.20999999996,98,104,0
630,1575,597246.25,Retail,medium,0,2012-06-25,100526.14,10695.64,high,high,low,2015-06-25,2015-04-27,111221.78,163,59,1
631,1343,951490.86,Retail,medium,0,2015-05-07,134468.09,9549.71,low,high,high,2018-05-07,2016-01-26,144017.8,128,832,1
632,1656,1021374.52,Energy,medium,0,2013-02-25,141507.63,8969.77,high,high,high,2016-02-25,2015-07-15,150477.4,155,225,1
633,1306,1393265.98,Education,medium,0,2020-03-27,300742.11,8231.77,high,high,high,2023-03-27,2021-04-02,308973.88,69,724,0
634,1214,1168000.42,Energy,low,0,2019-01-10,206350.58,5624.93,medium,low,high,2022-01-10,2019-03-27,211975.50999999998,83,1020,1
635,1654,961970.64,Retail,medium,0,2017-08-31,108048.22,11296.0,low,high,low,2020-08-31,2018-06-21,119344.22,100,802,0
636,1973,852440.24,Retail,medium,0,2014-05-02,205450.59,5173.6,high,high,high,2017-05-02,2014-07-16,210624.19,141,1021,1
637,1485,804561.62,Food and Beverage,medium,0,2015-02-26,174805.21,7001.45,high,high,medium,2018-02-26,2017-05-15,181806.66,131,287,0
638,1695,875595.09,Energy,medium,0,2011-12-23,133443.1,8816.92,low,high,low,2014-12-23,2013-05-03,142260.02000000002,169,599,1
639,1197,732507.27,Energy,medium,1,2014-10-07,163500.58,14174.85,medium,high,high,2017-10-07,2015-09-16,177675.43,135,752,0
640,1255,865354.75,Food and Beverage,low,0,2017-05-16,234817.86,4918.99,medium,high,high,2020-05-16,2017-10-30,239736.84999999998,104,929,1
641,1766,1178717.8,Education,medium,0,2016-03-07,282394.23,7666.92,high,low,high,2019-03-07,2016-05-17,290061.14999999997,118,1024,1
642,1447,1033231.64,Technology,high,0,2019-01-22,104860.58,4716.59,high,low,high,2022-01-22,2020-09-21,109577.17,83,488,1
643,1208,1109613.62,Government,medium,0,2017-10-03,117868.25,6321.51,high,low,high,2020-10-03,2017-12-07,124189.76,99,1031,0
644,1455,983103.29,Finance,medium,0,2010-11-16,258342.14,6327.76,high,high,high,2013-11-16,2011-01-24,264669.9,183,1027,0
645,1544,918526.84,Energy,high,0,2019-05-24,202572.36,9410.83,high,high,high,2022-05-24,2021-04-30,211983.18999999997,79,389,0
646,1332,1170671.78,Retail,medium,0,2021-05-13,224335.14,8938.06,low,high,high,2024-05-13,2023-05-16,233273.2,55,363,0
647,1169,695718.77,Retail,medium,0,2016-07-18,112549.31,7035.65,high,high,medium,2019-07-18,2017-11-30,119584.95999999999,114,595,1
648,1342,905133.74,Retail,medium,0,2013-07-29,103118.44,9467.49,high,high,low,2016-07-29,2016-02-23,112585.93000000001,150,157,1
649,1347,938877.27,Energy,medium,0,2021-11-16,179920.84,5437.75,high,high,high,2024-11-16,2022-06-17,185358.59,49,883,0
650,1601,1271806.32,Government,medium,0,2011-12-30,464864.76,6278.11,high,high,high,2014-12-30,2014-09-29,471142.87,169,92,0
651,1515,965538.26,Energy,low,0,2020-04-20,169347.53,6098.27,low,high,medium,2023-04-20,2021-10-08,175445.8,68,559,1
652,1195,899650.39,Retail,low,0,2017-07-24,129271.02,8382.73,low,high,low,2020-07-24,2018-01-15,137653.75,101,921,1
653,1723,1102557.58,Technology,low,1,2013-02-14,188956.04,7171.76,high,high,low,2016-02-14,2015-12-01,196127.80000000002,155,75,0
654,1257,867296.28,Finance,medium,0,2010-09-23,281103.88,10303.52,low,high,medium,2013-09-23,2013-09-23,291407.4,184,0,0
655,1640,1225204.01,Technology,high,1,2016-05-12,184867.72,6821.5,high,high,high,2019-05-12,2018-01-01,191689.22,116,496,0
656,1264,910073.55,Energy,medium,0,2019-03-14,76160.81,3684.84,medium,low,low,2022-03-14,2019-04-08,79845.65,81,1071,1
657,1418,616395.99,Manufacturing,medium,0,2011-05-03,164630.38,9559.2,high,low,high,2014-05-03,2013-05-20,174189.58000000002,177,348,0
658,1643,1063088.01,Technology,low,0,2017-06-14,193432.0,6414.04,high,high,high,2020-06-14,2017-08-09,199846.04,103,1040,0
659,1582,896526.07,Manufacturing,low,0,2022-10-24,452712.47,4333.33,high,high,high,2025-10-24,2023-10-16,457045.8,37,739,0
660,1426,1016316.55,Retail,medium,0,2017-04-26,215706.89,5416.74,high,high,high,2020-04-26,2018-07-10,221123.63,104,656,0
661,919,879079.45,Education,medium,1,2018-11-16,147252.31,5064.1,high,medium,high,2021-11-16,2021-10-18,152316.41,85,29,0
662,1747,687421.36,Healthcare,low,0,2015-12-17,101825.89,10810.85,low,high,high,2018-12-17,2017-03-10,112636.74,121,647,1
663,1268,817848.61,Retail,medium,0,2014-11-11,179099.43,14613.68,high,low,low,2017-11-11,2016-04-20,193713.11,134,570,0
664,1521,1265624.1,Healthcare,medium,0,2017-11-01,177726.24,6740.31,high,high,low,2020-11-01,2020-05-01,184466.55,98,184,1
665,1519,1095613.17,Finance,medium,1,2013-01-17,319731.43,9475.79,low,high,low,2016-01-17,2013-12-23,329207.22,156,755,0
666,1436,1372087.5,Energy,low,0,2014-07-23,392286.84,5782.84,medium,high,high,2017-07-23,2015-12-09,398069.68000000005,138,592,0
667,954,1450106.95,Energy,medium,0,2013-08-08,240738.6,12688.7,high,high,high,2016-08-08,2016-02-23,253427.30000000002,149,167,0
668,1624,817757.0,Retail,medium,0,2017-05-31,119658.75,8651.71,high,medium,high,2020-05-31,2017-07-10,128310.45999999999,103,1056,0
669,1210,1003756.73,Retail,high,0,2018-01-26,97586.69,9673.61,high,low,high,2021-01-26,2020-05-12,107260.3,95,259,0
670,1576,971513.17,Food and Beverage,medium,0,2018-10-30,515947.09,7036.35,medium,medium,medium,2021-10-30,2020-04-16,522983.44,86,562,1
671,1576,1118982.2,Food and Beverage,high,0,2014-09-17,204681.78,9561.64,low,high,high,2017-09-17,2015-08-13,214243.41999999998,136,766,1
672,1422,603570.48,Energy,low,0,2019-05-20,116762.63,10456.89,high,high,low,2022-05-20,2019-11-07,127219.52,79,925,0
673,1422,864429.91,Manufacturing,low,0,2021-08-20,135879.37,8947.89,high,high,low,2024-08-20,2023-05-30,144827.26,52,448,1
674,1319,1012650.98,Energy,high,0,2016-10-21,83579.11,8267.29,medium,high,high,2019-10-21,2016-12-07,91846.4,110,1048,1
675,1176,808301.28,Manufacturing,medium,0,2013-11-11,110191.2,12945.43,medium,high,high,2016-11-11,2015-04-03,123136.63,146,588,1
676,1794,1223289.0,Food and Beverage,medium,0,2021-03-01,156970.9,9035.89,high,high,high,2024-03-01,2021-03-16,166006.78999999998,57,1081,1
677,1367,1045564.13,Retail,high,0,2019-03-07,89504.6,8922.33,high,high,high,2022-03-07,2021-05-21,98426.93000000001,82,290,1
678,1612,1006649.91,Manufacturing,low,0,2011-04-22,217711.76,8853.11,high,high,low,2014-04-22,2013-03-01,226564.87,177,417,0
679,1308,749232.57,Energy,medium,0,2021-06-30,162023.36,6180.2,medium,high,medium,2024-06-30,2023-02-07,168203.56,53,509,1
680,1759,586069.96,Technology,medium,1,2011-01-04,244909.42,7557.87,medium,high,low,2014-01-04,2011-05-26,252467.29,181,954,0
681,1056,859721.68,Finance,medium,0,2022-02-23,335514.69,8701.78,high,high,high,2025-02-23,2023-03-02,344216.47000000003,45,724,0
682,1285,922764.6,Healthcare,medium,0,2015-11-12,180619.81,9484.57,medium,high,medium,2018-11-12,2018-07-05,190104.38,122,130,0
683,1681,932728.77,Energy,medium,0,2014-10-17,138178.19,9169.48,low,low,low,2017-10-17,2016-07-06,147347.67,135,468,1
684,1760,678752.96,Manufacturing,medium,0,2014-12-30,192358.91,5392.35,high,medium,high,2017-12-30,2015-04-30,197751.26,133,975,1
685,1104,896138.97,Energy,medium,0,2016-03-22,140103.97,8009.21,low,high,high,2019-03-22,2018-03-01,148113.18,118,386,1
686,1561,1043003.16,Healthcare,low,1,2010-11-02,181239.52,8603.68,medium,high,medium,2013-11-02,2010-11-03,189843.19999999998,183,1095,0
687,1664,989334.37,Energy,medium,0,2010-05-28,258666.88,14844.06,high,high,high,2013-05-28,2012-11-08,273510.94,188,201,0
688,1392,1178595.49,Food and Beverage,medium,0,2016-02-25,207371.08,7229.1,high,high,low,2019-02-25,2019-02-08,214600.18,118,17,0
689,1578,1049594.54,Food and Beverage,medium,0,2010-12-15,96558.07,13186.55,high,high,high,2013-12-15,2011-12-06,109744.62000000001,182,740,0
690,1072,927427.46,Energy,medium,0,2020-11-11,115526.92,10615.44,medium,high,medium,2023-11-11,2023-02-10,126142.36,61,274,0
691,1267,735142.84,Manufacturing,medium,0,2017-06-01,133338.57,12030.89,medium,high,high,2020-06-01,2019-07-15,145369.46000000002,103,322,1
692,1694,1317764.77,Finance,medium,0,2017-09-22,211494.17,9427.09,high,high,low,2020-09-22,2020-02-12,220921.26,99,223,0
693,1215,1372237.35,Energy,low,0,2011-05-10,42206.13,12654.33,low,high,high,2014-05-10,2013-02-11,54860.46,177,453,1
694,1211,988597.86,Education,low,0,2022-08-23,136845.38,6655.27,high,high,high,2025-08-23,2024-02-26,143500.65,39,544,1
695,1240,1147002.44,Retail,medium,0,2019-06-10,67549.72,7398.47,low,high,high,2022-06-10,2021-12-06,74948.19,78,186,1
696,1262,1172096.9,Education,high,0,2017-12-18,294236.26,8764.6,medium,medium,high,2020-12-18,2019-06-05,303000.86,96,562,0
697,1088,970769.62,Finance,medium,1,2021-04-20,84267.69,10488.05,high,high,low,2024-04-20,2023-06-09,94755.74,56,316,0
698,1617,889370.58,Energy,high,0,2019-01-02,107106.32,13303.39,high,high,low,2022-01-02,2019-01-09,120409.71,84,1089,0
699,1547,915338.35,Energy,medium,0,2021-07-12,148970.06,10408.35,high,high,high,2024-07-12,2024-01-02,159378.41,53,192,0
700,1420,928413.96,Manufacturing,low,0,2017-09-11,109963.28,10782.47,medium,high,high,2020-09-11,2020-09-01,120745.75,100,10,1
701,1201,756635.96,Education,medium,0,2017-05-12,115524.1,9856.04,high,high,high,2020-05-12,2018-11-22,125380.14000000001,104,537,0
702,1543,875557.14,Energy,low,0,2011-01-17,109590.31,10425.69,high,high,high,2014-01-17,2012-01-17,120016.0,181,731,1
703,1588,883273.67,Food and Beverage,medium,0,2012-10-04,160640.43,13417.42,high,high,high,2015-10-04,2015-05-28,174057.85,160,129,0
704,1470,1156034.9,Retail,medium,0,2021-05-13,266119.01,12145.0,high,high,medium,2024-05-13,2024-05-09,278264.01,55,4,0
705,1203,1256737.93,Manufacturing,medium,0,2013-09-13,210917.49,11287.49,high,low,high,2016-09-13,2016-03-03,222204.97999999998,148,194,1
706,1251,1138756.91,Energy,medium,1,2014-11-24,162090.41,14823.59,medium,high,high,2017-11-24,2017-07-25,176914.0,134,122,0
707,1610,1345778.43,Retail,medium,0,2015-02-23,136881.16,11226.35,low,high,low,2018-02-23,2016-12-14,148107.51,131,436,1
708,1494,822281.83,Food and Beverage,medium,0,2022-08-26,56470.48,7942.29,medium,high,medium,2025-08-26,2024-04-01,64412.770000000004,39,512,0
709,1098,1237349.66,Technology,medium,0,2015-03-06,263026.35,5490.72,high,high,high,2018-03-06,2015-11-27,268517.06999999995,130,830,0
710,1290,1146664.99,Retail,medium,0,2013-06-18,176776.4,3895.79,medium,high,high,2016-06-18,2016-04-07,180672.19,151,72,0
711,1910,822419.88,Healthcare,low,1,2022-06-30,98803.73,8200.79,medium,high,high,2025-06-30,2024-09-10,107004.51999999999,41,293,1
712,1214,1267597.54,Food and Beverage,medium,0,2019-09-25,95082.34,8487.66,low,low,medium,2022-09-25,2020-07-01,103570.0,75,816,1
713,1540,792730.14,Finance,medium,0,2021-06-09,115020.47,6504.54,high,high,high,2024-06-09,2023-08-07,121525.01,54,307,0
714,1495,804896.62,Finance,high,0,2021-10-19,284001.69,3633.19,high,low,medium,2024-10-19,2024-07-18,287634.88,50,93,0
715,1534,918339.73,Manufacturing,medium,0,2018-11-29,112870.74,4471.89,low,high,high,2021-11-29,2021-05-17,117342.63,85,196,1
716,1936,664380.56,Retail,low,1,2012-05-21,171187.12,5811.09,high,high,high,2015-05-21,2013-11-14,176998.21,164,553,0
717,1677,975818.39,Retail,medium,0,2017-05-16,369538.34,7395.79,high,medium,high,2020-05-16,2019-06-10,376934.13,104,341,0
718,1355,802212.22,Manufacturing,low,0,2022-03-14,85499.61,7765.06,high,high,high,2025-03-14,2023-09-04,93264.67,45,557,1
719,1331,709192.36,Automotive,medium,1,2017-02-06,690021.54,6103.68,medium,high,low,2020-02-06,2019-01-24,696125.2200000001,107,378,0
720,1624,806560.35,Finance,medium,1,2019-12-06,227352.48,9924.0,high,high,high,2022-12-06,2022-01-03,237276.48,72,337,0
721,1434,1303281.8,Technology,high,0,2014-11-24,179436.96,12680.22,high,high,high,2017-11-24,2017-10-02,192117.18,134,53,0
